snapped_at,price,market_cap,total_volume
2020-10-14 00:00:00 UTC,1.3420303541112644,59825221.37707711,2919277.3725216337
2020-10-15 00:00:00 UTC,1.3550921719572997,61208834.92356028,2822847.850608855
2020-10-16 00:00:00 UTC,1.3275878643162695,59959275.00685761,3152156.134291998
2020-10-17 00:00:00 UTC,1.166430091602691,53355973.09605637,2950174.883490951
2020-10-18 00:00:00 UTC,1.1784382292052638,52781507.50938116,2428328.7960350225
2020-10-19 00:00:00 UTC,1.25075771337124,55885284.12259447,2737541.0502700806
2020-10-20 00:00:00 UTC,1.150911218312466,52753726.95556556,3181491.215802102
2020-10-21 00:00:00 UTC,1.0861307454643432,49045435.6294863,2542266.2889424427
2020-10-22 00:00:00 UTC,1.1078946183461529,49605308.867927544,2532412.369527408
2020-10-23 00:00:00 UTC,1.130136970317889,51101557.613715515,2233180.9653547686
2020-10-24 00:00:00 UTC,1.0417557657981806,47275990.60912242,2174202.7654854306
2020-10-25 00:00:00 UTC,1.0328876184427205,46655473.40300792,2122646.1037216955
2020-10-26 00:00:00 UTC,1.0360668918399971,46724991.57580225,2440566.5394229777
2020-10-27 00:00:00 UTC,1.0537749753675116,47423813.36666664,3254025.459630309
2020-10-28 00:00:00 UTC,1.0720587319389203,48320774.429579295,2905933.192857718
2020-10-29 00:00:00 UTC,0.9954085036589633,44447894.91181189,1626457.945238198
2020-10-30 00:00:00 UTC,0.8838311122838592,40022450.05577312,1085039.1825424347
2020-10-31 00:00:00 UTC,0.8344803462247,37950232.734302685,625318.4873386081
2020-11-01 00:00:00 UTC,0.8358166896714859,37749095.95135969,937416.5671213983
2020-11-02 00:00:00 UTC,0.7968024848893835,35811044.801900804,1140383.7461360644
2020-11-03 00:00:00 UTC,0.7781690990389256,35243520.39953631,1941810.87978691
2020-11-04 00:00:00 UTC,0.7278729607187047,32915567.016165335,1151905.9608950983
2020-11-05 00:00:00 UTC,0.7677917026127928,34925108.32019653,1432241.3300529702
2020-11-06 00:00:00 UTC,0.8895402793954095,40416621.463736616,1920800.6630892185
2020-11-07 00:00:00 UTC,1.0527038174225423,48143938.20383653,1332736.2761199677
2020-11-08 00:00:00 UTC,1.0160627389679657,46145764.337717146,1810181.0844049223
2020-11-09 00:00:00 UTC,1.1951059744603643,54072572.27171581,1552535.5572938228
2020-11-10 00:00:00 UTC,1.077835088684512,49112123.626588196,1520678.7981736443
2020-11-11 00:00:00 UTC,1.1439912581997314,51779838.6162655,961751.829840122
2020-11-12 00:00:00 UTC,1.068202632896159,48056911.79868124,1095753.3850150616
2020-11-13 00:00:00 UTC,1.048987096482382,47510641.486537084,1584145.58744292
2020-11-14 00:00:00 UTC,1.1406682920339117,51387572.9061547,1130954.1761879125
2020-11-15 00:00:00 UTC,1.152990118281449,52192489.24717282,1676850.0030028871
2020-11-16 00:00:00 UTC,1.1605689281405895,52401244.36942496,1885352.9623294333
2020-11-17 00:00:00 UTC,1.257425393506092,56964181.52337332,2000182.9032065012
2020-11-18 00:00:00 UTC,1.4466886972446527,65431416.63428187,3350585.174943123
2020-11-19 00:00:00 UTC,1.4660328433884733,66253879.94983781,2920503.27737447
2020-11-20 00:00:00 UTC,1.6461825805863641,74743409.83449067,3239953.6266057384
2020-11-21 00:00:00 UTC,1.7044854875093063,96455444.8918217,2465308.475114372
2020-11-22 00:00:00 UTC,1.812227610337571,101650702.06224184,2771686.5863507264
2020-11-23 00:00:00 UTC,1.6505088703882282,93729674.72628161,2242429.510812686
2020-11-24 00:00:00 UTC,1.7740326726627467,100702087.51692477,2358494.859608733
2020-11-25 00:00:00 UTC,1.629413411877966,92939040.54460861,2630625.0314986696
2020-11-26 00:00:00 UTC,1.5076035698152659,86654785.06893142,1825055.5452656574
2020-11-27 00:00:00 UTC,1.3786755562951667,78457363.28001003,2588798.1683469075
2020-11-28 00:00:00 UTC,1.322535502341411,75758450.66276336,1378766.8402708473
2020-11-29 00:00:00 UTC,1.3663710846281072,78552734.95185149,1083041.6643777075
2020-11-30 00:00:00 UTC,1.4000506323839688,80585256.77644072,1199688.5565337108
2020-12-01 00:00:00 UTC,1.414686946094345,82247081.63871022,2089907.465246226
2020-12-02 00:00:00 UTC,1.3678235979010094,79320029.39526342,1784286.8765659996
2020-12-03 00:00:00 UTC,1.442180675643738,83875116.98668936,1053609.6128605597
