,num_nodes,reg_hardware,reg_all,reg_cloud,reg_hardware_err_lower,reg_hardware_err_upper
72,72,21.277341707271297,34.43859339195117,25.817831568265813,6.037886797832986,36.51679661670961
73,73,21.268516027908923,34.420978680865936,25.80894423919909,6.073161963166903,36.46387009265094
74,74,21.25969400937116,34.403372979383484,25.800059969437235,6.107577644235837,36.41181037450648
75,75,21.250875650139527,34.38577628289555,25.791178757927156,6.14116286131776,36.360588438961294
76,76,21.242060948696164,34.36818858679627,25.782300603616083,6.173945269541038,36.31017662785129
77,77,21.233249903523863,34.35060988648209,25.773425505451634,6.205951240766353,36.26054856628137
78,78,21.224442513106023,34.333040177351826,25.764553462381798,6.237205939531037,36.21167908668101
79,79,21.215638775926685,34.31547945480667,25.755684473354894,6.267733393558725,36.16354415829464
80,80,21.206838690470494,34.29792771425012,25.74681853731963,6.297556559288456,36.11612082165253
81,81,21.19804225522277,34.280384951088095,25.737955653225082,6.3266973828343644,36.06938712761118
82,82,21.189249468669423,34.26285116072878,25.729095820020646,6.355176856747978,36.02332208059087
83,83,21.180460329297002,34.245326338582785,25.720239036656125,6.38301507292122,35.97790558567279
84,84,21.171674835592682,34.227810480063,25.711385302081663,6.410231271936544,35.93311839924882
85,85,21.16289298604426,34.21030358058472,25.70253461524778,6.4368438891433435,35.88894208294518
86,86,21.154114779140187,34.192805635565556,25.693686975105322,6.462870597714405,35.84535896056597
87,87,21.14534021336951,34.17531664042544,25.684842380605534,6.488328348914003,35.80235207782502
88,88,21.13656928722192,34.157836590586705,25.676000830700012,6.513233409788807,35.75990516465504
89,89,21.127801999187714,34.14036548147397,25.667162324340694,6.537601398474553,35.71800259990087
90,90,21.119038347757854,34.12290330851424,25.6583268604799,6.561447317295061,35.676629378220646
91,91,21.11027833142389,34.10545006713681,25.649494438070317,6.58478558381487,35.63577107903291
92,92,21.101521948678013,34.088005752773356,25.640665056064957,6.607630059993934,35.59541383736209
93,93,21.092769198013034,34.070570360857865,25.631838713417224,6.629994079579866,35.5555443164462
94,94,21.084020077922403,34.05314388682668,25.62301540908089,6.651890473862679,35.51614968198213
95,95,21.075274586900186,34.03572632611846,25.614195142010043,6.673331595906486,35.47721757789388
96,96,21.066532723441064,34.018317674174185,25.60537791115917,6.69432934336378,35.43873610351835
97,97,21.057794486040358,34.00091792643722,25.596563715483107,6.714895179969304,35.40069379211141
98,98,21.049059873193997,33.983527078353184,25.587752553937058,6.735040155803102,35.36307959058489
99,99,21.04032888339856,33.96614512537011,25.57894442547656,6.754774926405275,35.32588284039184
100,100,21.03160151515122,33.94877206293829,25.57013932905754,6.774109770818736,35.28909325948371
101,101,21.02287776694979,33.93140788651038,25.561337263636275,6.79305460863038,35.2527009252692
102,102,21.014157637292698,33.914052591541335,25.55253822816938,6.811619016075875,35.21669625850952
103,103,21.00544112467901,33.89670617348848,25.543742221613858,6.829812241268396,35.18107000808962
104,104,20.996728227608397,33.87936862781142,25.534949242927073,6.847643218607045,35.14581323660975
105,105,20.988018944581164,33.86203994997208,25.52615929106671,6.865120582416981,35.11091730674535
106,106,20.979313274098217,33.84472013543475,25.517372364990848,6.882252679869106,35.07637386832733
107,107,20.970611214661126,33.827409179665985,25.50858846365792,6.899047583224075,35.04217484609818
108,108,20.96191276477204,33.81010707813472,25.49980758602672,6.915513101441912,35.00831242810217
109,109,20.95321792293375,33.79281382631215,25.491029731056365,6.931656791196,34.9747790546715
110,110,20.944526687649663,33.77552941967182,25.48225489770638,6.94748596732714,34.94156740797219
111,111,20.935839057423802,33.758253853689574,25.47348308493663,6.963007712771063,34.90867040207654
112,112,20.92715503076083,33.74098712384359,25.46471429170731,6.978228887990717,34.87608117353094
113,113,20.918474606166008,33.72372922561434,25.45594851697901,6.993156139942023,34.84379307238999
114,114,20.909797782145226,33.7064801544846,25.44718575971268,7.007795910600425,34.81179965369003
115,115,20.901124557204987,33.689239905939495,25.43842601886959,7.022154445073387,34.78009466933659
116,116,20.892454929852434,33.672008475466406,25.429669293411393,7.036237799322468,34.748672060382404
117,117,20.88378889859531,33.65478585855508,25.4209155823001,7.050051847516961,34.71752594967366
118,118,20.875126461941978,33.63757205069751,25.412164884498093,7.063602289039862,34.68665063484409
119,119,20.866467618401416,33.62036704738806,25.403417198968064,7.076894655165358,34.65604058163747
120,120,20.857812366483245,33.603170844123326,25.39467252467311,7.08993431542601,34.62569041754048
121,121,20.84916070469768,33.58598343640228,25.38593086057667,7.102726483686473,34.59559492570889
122,122,20.840512631555566,33.568804819726154,25.37719220564252,7.115276223939713,34.56574903917142
123,123,20.831868145568354,33.55163498959847,25.36845655883482,7.127588455840581,34.53614783529613
124,124,20.82322724524811,33.53447394152509,25.359723919118085,7.139667959990749,34.506786530505465
125,125,20.814589929107548,33.51732167101414,25.350994285457155,7.15151938298815,34.47766047522695
126,126,20.80595619565997,33.500178173576074,25.342267656817263,7.163147242253107,34.44876514906683
127,127,20.7973260434193,33.483043444723606,25.333544032163996,7.174555930642997,34.420096156195605
128,128,20.78869947090007,33.465917479971786,25.324823410463257,7.185749720866127,34.39164922093401
129,129,20.78007647661746,33.448800274837915,25.31610579068135,7.196732769705266,34.363420183529655
130,130,20.771457059087233,33.43169182484163,25.307391171784914,7.207509122060248,34.33540499611422
131,131,20.76284121682578,33.414592125504804,25.298679552740957,7.218082714819033,34.30759971883253
132,132,20.7542289483501,33.39750117235168,25.28997093251682,7.2284573805655725,34.28000051613463
133,133,20.745620252177833,33.38041896090872,25.28126531008021,7.238636851132682,34.252603653222984
134,134,20.7370151268272,33.36334548670469,25.27256268439922,7.248624761007454,34.22540549264694
135,135,20.728413570817054,33.346280745270676,25.263863054442233,7.25842465059649,34.19840249103762
136,136,20.719815582666858,33.32922473214,25.255166419178043,7.268039969357693,34.17159119597602
137,137,20.711221160896688,33.312177442848316,25.24647277757579,7.277474078805017,34.144968242988355
138,138,20.70263030402725,33.29513887293352,25.237782128604934,7.286730255392312,34.118530352662184
139,139,20.694043010579836,33.27810901793584,25.22909447123533,7.295811693281838,34.09227432787783
140,140,20.68545927907638,33.26108787339771,25.22040980443717,7.304721507003071,34.066197051149686
141,141,20.67687910803939,33.244075434863944,25.21172812718102,7.3134627340067215,34.04029548207206
142,142,20.66830249599204,33.22707169788154,25.203049438437752,7.322038337119011,34.01456665486507
143,143,20.65972944145808,33.21007665799982,25.19437373717864,7.330451206900566,33.98900767601559
144,144,20.651159942961872,33.19309031077039,25.185701022375305,7.338704163914523,33.96361572200922
145,145,20.642593999028396,33.1761126517471,25.177031292999693,7.346799960907793,33.938388037149
146,146,20.63403160818326,33.1591436764861,25.168364548024133,7.354741284909508,33.91332193145701
147,147,20.62547276895267,33.1421833805458,25.15970078642131,7.362530759250204,33.88841477865513
148,148,20.61691747986343,33.1252317594869,25.151040007164227,7.370170945505432,33.86366401422143
149,149,20.60836573944297,33.10828880887234,25.14238220922628,7.377664345367025,33.83906713351892
150,150,20.59981754621934,33.09135452426736,25.133727391581196,7.38501340244526,33.81462168999342
151,151,20.59127289872119,33.07442890123945,25.125075553203082,7.392220504004758,33.79032529343762
152,152,20.582731795477773,33.05751193535835,25.116426693066348,7.399287982637212,33.766175608318335
153,153,20.57419423501896,33.04060362219612,25.107780810145805,7.406218117873522,33.7421703521644
154,154,20.565660215875223,33.02370395732703,25.099137903416604,7.413013137737911,33.71830729401253
155,155,20.557129736577668,33.00681293632766,25.09049797185423,7.41967522024655,33.69458425290878
156,156,20.548602795657985,32.9899305547768,25.081861014434537,7.426206494852936,33.670999096463035
157,157,20.540079391648483,32.973056808255556,25.073227030133747,7.43260904384236,33.647549739454604
158,158,20.53155952308207,32.95619169234724,25.06459601792839,7.438884903677469,33.62423414248667
159,159,20.523043188492288,32.93933520263748,25.05596797679539,7.445036066297032,33.60105031068754
160,160,20.514530386413263,32.922487334714106,25.047342905712018,7.451064480369736,33.57799629245679
161,161,20.50602111537973,32.90564808416727,25.038720803655867,7.456972052504929,33.55507017825453
162,162,20.497515373927047,32.88881744658931,25.030101669604907,7.462760648422037,33.532270099432054
163,163,20.48901316059116,32.87199541757484,25.021485502537463,7.4684320940802245,33.5095942271021
164,164,20.480514473908645,32.85518199272077,25.012872301432207,7.47398817677006,33.48704077104723
165,165,20.47201931241667,32.8383771676262,25.004262065268144,7.479430646168481,33.46460797866486
166,166,20.46352767465301,32.82158093789254,24.995654793024652,7.484761215358752,33.44229413394727
167,167,20.455039559156045,32.80479329912339,24.987050483681465,7.489981561816517,33.42009755649558
168,168,20.446554964464774,32.788014246924654,24.97844913621864,7.4950933283635734,33.398016600565974
169,169,20.438073889118794,32.771243776904434,24.96985074961661,7.500098124090309,33.37604965414728
170,170,20.429596331658303,32.754481884673126,24.961255322856164,7.504997525248239,33.35419513806836
171,171,20.4211222906241,32.73772856584334,24.952662854918405,7.509793076113683,33.33245150513452
172,172,20.412651764557616,32.72098381602992,24.944073344784826,7.514486289823733,33.310817239291495
173,173,20.404184752000862,32.704247630850006,24.93548679143725,7.519078649185484,33.289290854816244
174,174,20.39572125149646,32.6875200059229,24.92690319385787,7.523571607459607,33.267870895533314
175,175,20.38726126158763,32.670800936870236,24.918322551029192,7.527966589119195,33.24655593405606
176,176,20.378804780818218,32.65409041931579,24.90974486193411,7.532264990584851,33.225344571051586
177,177,20.37035180773265,32.63738844888569,24.90117012555586,7.536468180936744,33.204235434528556
178,178,20.36190234087597,32.62069502120817,24.892598340878006,7.540577502604698,33.183227179147245
179,179,20.353456378793823,32.604010131913824,24.884029506884485,7.5445942720369334,33.16231848555071
180,180,20.345013920032436,32.5873337766354,24.875463622559582,7.548519780348332,33.14150805971654
181,181,20.336574963138684,32.57066595100789,24.866900686887917,7.55235529394899,33.120794632328376
182,182,20.328139506660012,32.55400665066857,24.858340698854466,7.5561020551535965,33.10017695816643
183,183,20.319707549144468,32.53735587125687,24.849783657444565,7.559761282772579,33.07965381551636
184,184,20.3112790891407,32.52071360841453,24.841229561643903,7.563334172685433,33.059224005595965
185,185,20.302854125197992,32.50407985778545,24.83267841043848,7.56682189839707,33.03888635199891
186,186,20.29443265586619,32.487454615015814,24.824130202814683,7.57022561157752,33.01863970015486
187,187,20.286014679695754,32.470837875753986,24.815584937759247,7.573546442585863,32.99848291680564
188,188,20.277600195237742,32.45422963565059,24.80704261425923,7.57678550097873,32.978414889496754
189,189,20.269189201043837,32.437629890358465,24.798503231302057,7.57994387600402,32.95843452608365
190,190,20.260781695666292,32.421038635532646,24.789966787875514,7.583022637080223,32.93854075425236
191,191,20.252377677657975,32.40445586683045,24.781433282967694,7.586022834261987,32.91873252105396
192,192,20.24397714557235,32.387881579911344,24.772902715567078,7.5889454986922935,32.899008792452406
193,193,20.235580097963474,32.371315770437086,24.764375084662493,7.591791643041734,32.87936855288521
194,194,20.227186533386032,32.354758434071584,24.75585038924308,7.5945622619353355,32.85981080483673
195,195,20.218796450395278,32.33820956648103,24.74732862829836,7.597258332367261,32.840334568423295
196,196,20.21040984754708,32.321669163333766,24.73880980081819,7.5998808141039405,32.82093888099022
197,197,20.202026723397886,32.30513722030042,24.730293905792795,7.6024306500758865,32.80162279671988
198,198,20.19364707650478,32.28861373305378,24.7217809422127,7.604908766758658,32.78238538625091
199,199,20.18527090542542,32.27209869726885,24.713270909068825,7.607316074543206,32.76322573630763
200,200,20.176898208718054,32.2555921086229,24.704763805352428,7.60965346809612,32.74414294933999
201,201,20.168528984941535,32.23909396279533,24.69625963005508,7.619434155892529,32.71762381399054
202,202,20.160163232655332,32.222604255467836,24.68775838216874,7.629163066270539,32.69116339904012
203,203,20.151800950419496,32.20612298232424,24.67926006068571,7.638840454074526,32.664761446764466
204,204,20.14344213679467,32.189650139050634,24.670764664598604,7.648466572553261,32.638417701036076
205,205,20.1350867903421,32.17318572133528,24.66227219290042,7.658041673372356,32.61213190731185
206,206,20.12673490962363,32.15672972486868,24.653782644584485,7.667566006626618,32.58590381262064
207,207,20.118386493201704,32.14028214534351,24.64529601864449,7.677039820852315,32.559733165551094
208,208,20.110041539639358,32.12384297845464,24.636812314074437,7.686463363039255,32.53361971623946
209,209,20.101700047500223,32.10741221989919,24.628331529868706,7.695836878642831,32.50756321635762
210,210,20.093362015348514,32.090989865376415,24.619853665022028,7.705160611595879,32.48156341910115
211,211,20.08502744174908,32.074575910587846,24.611378718529444,7.714434804320543,32.45562007917762
212,212,20.076696325267324,32.05817035123714,24.602906689386366,7.723659697739857,32.429732952794794
213,213,20.06836866446926,32.0417731830302,24.594437576588568,7.732835531289371,32.403901797649155
214,214,20.060044457921496,32.025384401675105,24.585971379132122,7.741962542928595,32.378126372914394
215,215,20.051723704191247,32.00900400288214,24.57750809601349,7.751040969152385,32.35240643923011
216,216,20.043406401846298,31.992631982363786,24.569047726229456,7.760071045002126,32.32674175869047
217,217,20.035092549455047,31.97626833583467,24.560590268777176,7.76905300407695,32.30113209483314
218,218,20.026782145586473,31.959913059011697,24.5521357226541,7.777987078544731,32.275577212628214
219,219,20.018475188810154,31.943566147613872,24.543684086858075,7.786873499153053,32.250076878467254
220,220,20.010171677696277,31.92722759736247,24.53523536038728,7.795712495240059,32.224630860152494
221,221,20.0018716108156,31.91089740398089,24.526789542240206,7.804504294745156,32.19923892688604
222,222,19.993574986739475,31.89457556319477,24.51834663141573,7.813249124219691,32.173900849259255
223,223,19.985281804039847,31.878262070731886,24.509906626913068,7.8219472088374715,32.14861639924222
224,224,19.97699206128928,31.861956922322246,24.501469527731746,7.830598772405278,32.12338535017328
225,225,19.968705757060903,31.845660113697996,24.493035332871674,7.8392040373731255,32.098207476748684
226,226,19.960422889928434,31.82937164059351,24.4846040413331,7.847763224844588,32.07308255501228
227,227,19.95214345846619,31.813091498745315,24.476175652116584,7.856276554586941,32.04801036234544
228,228,19.943867461249095,31.79681968389211,24.467750164223066,7.864744245041269,32.02299067745692
229,229,19.935594896852642,31.780556191774817,24.459327576653813,7.873166513332404,31.99802328037288
230,230,19.927325763852927,31.764301018136475,24.45090788841046,7.881543575278851,31.973107952427004
231,231,19.91906006082663,31.748054158722372,24.442491098494934,7.889875645402565,31.948244476250697
232,232,19.910797786351015,31.7318156092799,24.434077205909553,7.8981629369386965,31.923432635763334
233,233,19.90253893900396,31.715585365558688,24.425666209656974,7.906405661845213,31.89867221616271
234,234,19.894283517363917,31.699363423310487,24.417258108740164,7.914604030812427,31.873963003915406
235,235,19.886031520009922,31.68314977828927,24.40885290216246,7.922758253272452,31.849304786747393
236,236,19.8777829455216,31.666944426251142,24.40045058892756,7.930868537408571,31.824697353634626
237,237,19.869537792479193,31.650747362954384,24.39205116803945,7.938935090164582,31.8001404947938
238,238,19.8612960594635,31.634558584159485,24.383654638502506,7.946958117253903,31.775634001673094
239,239,19.853057745055917,31.61837808562904,24.375260999321434,7.9549378231687555,31.75117766694308
240,240,19.84482284783843,31.602205863127875,24.366870249501286,7.962874411189208,31.72677128448765
241,241,19.836591366393623,31.586041912422928,24.358482388047435,7.970768083392128,31.702414649395116
242,242,19.82836329930466,31.56988622928335,24.350097413965617,7.978619040660043,31.678107557949275
243,243,19.820138645155286,31.553738809480407,24.341715326261923,7.986427482689958,31.653849807620613
244,244,19.811917402529833,31.53759964878758,24.33333612394274,7.99419360800208,31.629641197057587
245,245,19.803699570013244,31.521468742980474,24.324959806014842,8.001917613948478,31.60548152607801
246,246,19.79548514619102,31.50534608783685,24.31658637148534,8.009599696721635,31.581370595660403
247,247,19.78727412964927,31.48923167913667,24.30821581936165,8.017240051362943,31.557308207935595
248,248,19.779066518974666,31.473125512662,24.299848148651567,8.024838871771113,31.53329416617822
249,249,19.770862312754485,31.457027584197125,24.291483358363212,8.032396350710568,31.5093282747984
250,250,19.762661509576596,31.440937889528424,24.28312144750507,8.039912679819679,31.485410339333512
251,251,19.75446410802943,31.42485642444449,24.274762415085924,8.047388049618947,31.461540166439917
252,252,19.746270106702028,31.40878318473601,24.26640626011493,8.054822649519183,31.437717563884874
253,253,19.738079504183986,31.392718166195884,24.25805298160159,8.062216667829508,31.413942340538462
254,254,19.729892299065526,31.376661364619107,24.249702578555716,8.069570291765416,31.390214306365635
255,255,19.721708489937424,31.360612775802878,24.241355049987487,8.07688370745661,31.366533272418238
256,256,19.713528075391043,31.34457239554651,24.233010394907424,8.08415709995489,31.342899050827196
257,257,19.705351054018344,31.328540219651458,24.224668612326365,8.091390653241957,31.31931145479473
258,258,19.69717742441185,31.312516243921372,24.216329701255507,8.098584550237062,31.29577029858664
259,259,19.689007185164705,31.296500464161987,24.2079936607064,8.105738972804733,31.272275397524677
260,260,19.680840334870602,31.280492876181242,24.199660489690892,8.112854101762286,31.248826567978917
261,261,19.67267687212383,31.264493475789163,24.19133018722121,8.11993011688737,31.225423627360293
262,262,19.664516795519248,31.248502258797977,24.183002752309914,8.126967196925408,31.20206639411309
263,263,19.656360103652332,31.232519221021995,24.1746781839699,8.133965519597027,31.178754687707638
264,264,19.64820679511911,31.21654435827773,24.16635648121438,8.140925261605288,31.155488328632927
265,265,19.640056868516194,31.200577666383786,24.158037643056943,8.147846598643035,31.132267138389352
266,266,19.631910322440785,31.18461914116091,24.149721668511514,8.154729705400044,31.109090939481526
267,267,19.62376715549068,31.16866877843202,24.14140855659232,8.161574755570182,31.085959555411176
268,268,19.61562736626423,31.15272657402213,24.133098306313965,8.168381921858458,31.062872810670004
269,269,19.60749095336039,31.136792523758434,24.124790916691392,8.175151375988055,31.039830530732726
270,270,19.599357915378672,31.120866623470206,24.116486386739847,8.181883288707269,31.016832542050075
271,271,19.591228250919205,31.10494886898891,24.108184715474955,8.18857782979645,30.99387867204196
272,272,19.583101958582667,31.08903925614809,24.099885901912657,8.195235168074772,30.97096874909056
273,273,19.574979036970323,31.073137780783473,24.091589945069256,8.20185547140704,30.948102602533606
274,274,19.56685948468403,31.05724443873287,24.083296843961353,8.208438906710438,30.925280062657624
275,275,19.558743300326206,31.04135922583623,24.07500659760592,8.214985639961139,30.902500960691274
276,276,19.550630482499873,31.02548213793567,24.066719205020277,8.22149583620098,30.879765128798766
277,277,19.54252102980862,31.00961317087537,24.05843466522204,8.227969659543954,30.857072400073285
278,278,19.534414940856603,30.993752320501695,24.0501529772292,8.234407273182729,30.834422608530478
279,279,19.526312214248566,30.977899582663085,24.041874140060077,8.240808839395093,30.81181558910204
280,280,19.51821284858985,30.96205495321015,24.033598152733315,8.24717451955036,30.789251177629342
281,281,19.510116842486354,30.94621842799558,24.02532501426791,8.253504474115669,30.76672921085704
282,282,19.502024194544557,30.93039000287422,24.01705472368319,8.259798862662276,30.744249526426838
283,283,19.49393490337151,30.914569673703017,24.00878727999884,8.266057843871797,30.72181196287122
284,284,19.48584896757487,30.898757436341022,24.000522682234845,8.272281575542388,30.699416359607355
285,285,19.477766385762845,30.88295328664945,23.992260929411554,8.278470214594847,30.677062556930842
286,286,19.46968715654422,30.867157220491578,23.984002020549653,8.284623917078688,30.654750396009753
287,287,19.461611278528373,30.851369233732857,23.975745954670145,8.290742838178206,30.632479718878542
288,288,19.45353875032524,30.83558932224079,23.967492730794394,8.296827132218391,30.61025036843209
289,289,19.44546957054536,30.819817481885057,23.959242347944098,8.302876952670914,30.588062188419805
290,290,19.437403737799823,30.80405370853739,23.950994805141267,8.308892452159954,30.565915023439693
291,291,19.429341250700308,30.788297998071688,23.942750101408272,8.314873782468045,30.54380871893257
292,292,19.421282107859057,30.77255034636392,23.934508235767826,8.320821094541834,30.52174312117628
293,293,19.41322630788891,30.75681074929217,23.926269207242942,8.326734538497863,30.499718077279955
294,294,19.405173849403266,30.741079202736664,23.918033014857013,8.332614263628194,30.477733435178337
295,295,19.397124731016103,30.72535570257968,23.909799657633737,8.338460418406083,30.455789043626122
296,296,19.38907895134196,30.70964024470566,23.90156913459718,8.344273150491526,30.433884752192398
297,297,19.381036508995987,30.6939328250011,23.893341444771696,8.350052606736888,30.412020411255085
298,298,19.37299740259387,30.678233439354646,23.88511658718202,8.355798933192299,30.390195871995445
299,299,19.364961630751893,30.662542083656998,23.876894560853206,8.36151227511119,30.368410986392597
300,300,19.356929192086902,30.646858753801013,23.86867536481063,8.367192776955656,30.34666560721815
301,301,19.34890008521631,30.631183445681604,23.860458998080023,8.372840582401828,30.324959588030794
302,302,19.34087430875814,30.615516155195785,23.852245459687456,8.378455834345232,30.303292783171045
303,303,19.33285186133094,30.599856878242715,23.844034748659304,8.384038674906005,30.281665047755876
304,304,19.324832741553863,30.584205610723586,23.835826864022305,8.389589245434188,30.260076237673537
305,305,19.316816948046615,30.56856234854175,23.827621804803528,8.39510768651487,30.23852620957836
306,306,19.308804479429497,30.552927087602594,23.81941957003038,8.400594137973393,30.217014820885602
307,307,19.300795334323368,30.537299823813655,23.811220158730578,8.406048738880413,30.19554192976632
308,308,19.292789511349657,30.521680553084508,23.803023569932197,8.411471627556992,30.17410739514232
309,309,19.284787009130362,30.506069271326883,23.794829802663656,8.416862941579604,30.152711076681122
310,310,19.276787826288075,30.490465974454548,23.786638855953676,8.422222817785173,30.131352834790977
311,311,19.268791961445935,30.474870658383367,23.77845072883133,8.427551392275944,30.110032530615925
312,312,19.260799413227662,30.459283319031336,23.770265420326044,8.432848800424463,30.088750026030862
313,313,19.252810180257537,30.44370395231848,23.762082929467535,8.438115176878382,30.06750518363669
