snapped_at,price,market_cap,total_volume
2021-07-06 00:00:00 UTC,56.430792096449224,4835871066.082167,325023290.9937038
2021-07-07 00:00:00 UTC,56.892695206156596,4881822295.539246,309162033.16815466
2021-07-08 00:00:00 UTC,56.54576219303808,4870594002.520488,228042534.28257254
2021-07-09 00:00:00 UTC,54.07406418320355,4666672288.051456,290565970.2815371
2021-07-10 00:00:00 UTC,55.47389964511535,4797777298.6291685,214626020.93763226
2021-07-11 00:00:00 UTC,54.49825472957034,4726777354.723511,155146960.89789838
2021-07-12 00:00:00 UTC,55.21172482038976,4798354465.123041,121062461.70105575
2021-07-13 00:00:00 UTC,52.73019975248067,4588254423.756373,190007962.4296135
2021-07-14 00:00:00 UTC,50.84933783108905,4441447222.806487,223204265.58028397
2021-07-15 00:00:00 UTC,49.76196436212528,4351995993.3354845,281377977.72324735
2021-07-16 00:00:00 UTC,47.0851349115758,4169310539.166018,252415689.61770046
2021-07-17 00:00:00 UTC,45.86485046267694,4074738245.873976,192160661.26738876
2021-07-18 00:00:00 UTC,45.62282643831851,4066506966.5073166,164987738.95154616
2021-07-19 00:00:00 UTC,47.162176842579036,4207527221.1563663,184889424.90220168
2021-07-20 00:00:00 UTC,45.11943678112674,4042768890.0806303,190428643.68962094
2021-07-21 00:00:00 UTC,41.544852299878755,3732586343.3889346,287865160.6076799
2021-07-22 00:00:00 UTC,46.51458927006397,4172524855.029862,475115333.437303
2021-07-23 00:00:00 UTC,45.66049204923856,4119172731.384568,271478439.15765864
2021-07-24 00:00:00 UTC,47.324846715968086,4276795674.9222074,289424067.67528266
2021-07-25 00:00:00 UTC,49.46126842248849,4481352230.4583025,540568209.7666352
2021-07-26 00:00:00 UTC,49.34025345467773,4478739753.575609,412657599.4652499
2021-07-27 00:00:00 UTC,48.92252423469737,4467555943.607951,857384942.5013138
2021-07-28 00:00:00 UTC,49.45364079274216,4516568844.599481,448943090.4156903
2021-07-29 00:00:00 UTC,49.4628328473667,4531346691.046742,430172399.25166243
2021-07-30 00:00:00 UTC,49.335536820020295,4545668459.372722,237024626.0920437
2021-07-31 00:00:00 UTC,51.28884076942562,4745653480.879425,309649839.87840307
2021-08-01 00:00:00 UTC,52.26366442143525,4842545898.400973,399081293.9904884
2021-08-02 00:00:00 UTC,53.804755031412036,5004076260.541281,934354981.3954265
2021-08-03 00:00:00 UTC,54.678741731839864,5110788255.534238,391721487.9796972
2021-08-04 00:00:00 UTC,54.485791667816656,5123114649.494363,312868126.2168754
2021-08-05 00:00:00 UTC,56.493397850512196,5343079485.3996525,435763683.8035009
2021-08-06 00:00:00 UTC,57.755845102837746,5450183232.534917,410014749.3847893
2021-08-07 00:00:00 UTC,64.39096541791179,6105103338.158219,829981111.0093118
2021-08-08 00:00:00 UTC,69.69600568335336,6615051742.623232,1235704419.17059
2021-08-09 00:00:00 UTC,64.3023132389341,6109571254.836809,649971915.8693405
2021-08-10 00:00:00 UTC,67.67886449980233,6341271077.273726,709429948.6554857
2021-08-11 00:00:00 UTC,66.7310230981961,6356385970.852685,593210470.1802412
2021-08-12 00:00:00 UTC,72.24579162821658,6886636987.08254,1040903185.4299307
2021-08-13 00:00:00 UTC,68.41539641370026,6552034619.746287,988551934.6261158
2021-08-14 00:00:00 UTC,74.60970265322342,7120937450.601483,687083107.4382236
2021-08-15 00:00:00 UTC,72.51706365298797,6993329824.875893,835646286.656083
2021-08-16 00:00:00 UTC,73.15791241271135,7046887706.4486065,651069789.2755655
2021-08-17 00:00:00 UTC,73.40143829923309,7176860938.400816,943752240.1638254
2021-08-18 00:00:00 UTC,69.41847000742113,6815146521.691267,758149561.384168
2021-08-19 00:00:00 UTC,67.97819500140253,6668353812.897149,678658020.2033778
2021-08-20 00:00:00 UTC,69.85623986978511,6836652277.051632,459429019.04002005
2021-08-21 00:00:00 UTC,73.03504593331157,7172245428.250522,515087546.101654
2021-08-22 00:00:00 UTC,77.99802785034932,7717889066.505461,873464018.1339362
2021-08-23 00:00:00 UTC,77.41026569936272,7669512114.699055,858197423.6170259
2021-08-24 00:00:00 UTC,79.88798605566929,7909051611.221558,953675691.9052708
2021-08-25 00:00:00 UTC,74.87982046272728,7435544828.274244,848040105.3115866
2021-08-26 00:00:00 UTC,76.87780877379467,7671217887.385196,635800139.32933
2021-08-27 00:00:00 UTC,73.12303991412297,7287035727.731083,717447872.002666
2021-08-28 00:00:00 UTC,75.0756490802686,7494090193.796516,596252112.9007044
2021-08-29 00:00:00 UTC,73.98368937533434,7395493538.772748,361952517.52164376
2021-08-30 00:00:00 UTC,73.80853923644948,7399624460.889124,480806221.5061548
2021-08-31 00:00:00 UTC,71.40620834451222,7164723197.969198,406805889.0974447
2021-09-01 00:00:00 UTC,75.99414365384281,7660328089.899885,946607631.6243017
2021-09-02 00:00:00 UTC,78.64502423193608,7950783178.959194,741756401.3552552
2021-09-03 00:00:00 UTC,77.53459245372021,7855615630.798612,545209141.0946563
2021-09-04 00:00:00 UTC,77.67714347580703,7874750955.771738,559144427.4628708
2021-09-05 00:00:00 UTC,94.99748276870548,9718860780.932117,2138592141.0754642
2021-09-06 00:00:00 UTC,113.62759390542459,11625601342.832527,3846217762.31633
2021-09-07 00:00:00 UTC,106.56970982768324,10863365776.35077,2835074767.2974396
2021-09-08 00:00:00 UTC,84.3423917648435,8703282651.988777,4487272905.757102
